2013-03-15,1.97
2013-03-16,0.21
2013-03-17,0.0
2013-03-18,3.69
2013-03-19,23.12
2013-03-20,1.72
2013-03-21,0.21
2013-03-22,0.0
2013-03-23,0.0
2013-03-24,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,9.0
2013-03-28,0.0
2013-03-29,0.0
2013-03-30,0.0
2013-03-31,2.58
2013-04-01,5.03
2013-04-02,1.23
2013-04-03,0.0
2013-04-04,0.21
2013-04-05,2.46
2013-04-06,0.3
2013-04-07,0.95
2013-04-08,15.64
2013-04-09,0.54
2013-04-10,0.3
2013-04-11,0.0
2013-04-12,10.57
2013-04-13,8.7
2013-04-14,0.0
2013-04-15,0.0
2013-04-16,9.52
2013-04-17,0.0
2013-04-18,1.15
2013-04-19,11.35
2013-04-20,0.0
2013-04-21,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,5.64
2013-04-25,0.0
2013-04-26,0.34
2013-04-27,0.0
2013-04-28,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,0.0
2013-05-04,0.009000000000000001
2013-05-05,0.0
2013-05-06,0.0
2013-05-07,0.34
2013-05-08,0.54
2013-05-09,7.88
2013-05-10,16.25
2013-05-11,0.74
2013-05-12,0.54
2013-05-13,0.0
2013-05-14,5.74
2013-05-15,2.27
2013-05-16,0.0
2013-05-17,0.0
2013-05-18,10.33
2013-05-19,9.0
2013-05-20,4.82
2013-05-21,24.61
2013-05-22,23.59
2013-05-23,18.08
2013-05-24,35.02
2013-05-25,0.74
2013-05-26,0.0
2013-05-27,0.0
2013-05-28,15.02
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,NULL
2013-06-01,16.45
2013-06-02,4.42
2013-06-03,0.0
2013-06-04,0.0
2013-06-05,0.0
2013-06-06,6.25
2013-06-07,6.25
2013-06-08,1.56
2013-06-09,0.54
2013-06-10,6.46
2013-06-11,27.47
2013-06-12,1.97
2013-06-13,0.0
2013-06-14,0.0
2013-06-15,0.0
2013-06-16,15.02
2013-06-17,0.34
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,2.17
2013-06-22,5.23
2013-06-23,25.63
2013-06-24,1.15
2013-06-25,0.0
